t_s,wall_ms,x,y,z,yaw_deg
1401.625,1787664346670,5.7218,4.2612,2.2271,0.00
1401.725,1787664346770,5.7218,4.3144,2.2269,0.00
1401.825,1787664346871,5.7219,4.3642,2.2268,0.00
1401.926,1787664346971,5.7219,4.4060,2.2266,0.00
1402.026,1787664347071,5.7219,4.4567,2.2264,0.00
1402.126,1787664347171,5.7219,4.5119,2.2263,0.00
1402.226,1787664347271,5.7219,4.5678,2.2260,0.00
1402.326,1787664347371,5.7219,4.6111,2.2259,0.00
1402.426,1787664347471,5.7220,4.6634,2.2257,0.01
1402.527,1787664347572,5.7220,4.7338,2.2254,0.01
1402.627,1787664347672,5.7220,4.8143,2.2251,0.01
1402.727,1787664347772,5.7220,4.8962,2.2248,0.01
1402.827,1787664347872,5.7221,4.9469,2.2245,0.01
1402.927,1787664347972,5.7221,5.0024,2.2243,0.01
1403.028,1787664348073,5.7221,5.0624,2.2241,0.01
1403.128,1787664348173,5.7221,5.1131,2.2239,0.01
1403.228,1787664348273,5.7221,5.1868,2.2236,0.00
1403.328,1787664348373,5.7221,5.2561,2.2234,0.00
1403.428,1787664348473,5.7222,5.3165,2.2232,0.00
1403.528,1787664348573,5.7222,5.3816,2.2230,0.00
1403.628,1787664348674,5.7222,5.4470,2.2227,-0.00
1403.729,1787664348774,5.7222,5.5357,2.2224,-0.00
1403.829,1787664348874,5.7222,5.6151,2.2221,-0.00
1403.929,1787664348974,5.7222,5.6896,2.2219,-0.00
1404.029,1787664349074,5.7223,5.7500,2.2216,-0.00
1404.130,1787664349175,5.7223,5.8376,2.2213,-0.00
1404.230,1787664349275,5.7223,5.8788,2.2212,-0.00
1404.330,1787664349375,5.7223,5.9470,2.2209,-0.00
1404.430,1787664349475,5.7223,6.0145,2.2207,-0.00
1404.530,1787664349575,5.7224,6.0994,2.2204,0.00
1404.630,1787664349675,5.7225,6.1704,2.2201,0.00
1404.730,1787664349776,5.7225,6.2454,2.2198,0.00
1404.831,1787664349876,5.7226,6.3110,2.2195,0.00
1404.931,1787664349976,5.7226,6.3673,2.2193,0.01
1405.031,1787664350076,5.7227,6.4400,2.2190,0.01
1405.131,1787664350176,5.7228,6.5076,2.2188,0.01
1405.231,1787664350276,5.7229,6.5705,2.2185,0.01
1405.331,1787664350376,5.7230,6.6369,2.2183,0.01
1405.431,1787664350477,5.7232,6.7191,2.2179,0.00
1405.532,1787664350577,5.7233,6.7883,2.2177,0.00
1405.632,1787664350677,5.7234,6.8367,2.2175,0.00
1405.732,1787664350777,5.7235,6.8848,2.2173,0.00
1405.833,1787664350878,5.7236,6.9323,2.2171,0.00
1405.933,1787664350978,5.7236,6.9715,2.2169,0.00
1406.033,1787664351078,5.7237,7.0297,2.2167,-0.00
1406.134,1787664351179,5.7238,7.0835,2.2165,-0.00
1406.234,1787664351279,5.7239,7.1257,2.2163,-0.00
1406.334,1787664351379,5.7240,7.1756,2.2161,-0.00
1406.434,1787664351479,5.7240,7.2215,2.2160,-0.00
1406.534,1787664351579,5.7241,7.2560,2.2158,-0.00
1406.634,1787664351679,5.7241,7.2981,2.2157,-0.00
1406.734,1787664351779,5.7242,7.3401,2.2156,-0.00
1406.834,1787664351880,5.7242,7.3937,2.2154,-0.00
1406.935,1787664351980,5.7243,7.4206,2.2153,-0.00
1407.035,1787664352080,5.7243,7.4670,2.2152,-0.00
1407.135,1787664352180,5.7244,7.5019,2.2151,-0.00
1407.235,1787664352280,5.7245,7.5527,2.2149,-0.00
1407.335,1787664352380,5.7245,7.6079,2.2148,-0.00
1407.435,1787664352480,5.7246,7.6440,2.2147,-0.00
1407.535,1787664352581,5.7246,7.6844,2.2146,-0.00
1407.636,1787664352681,5.7246,7.7254,2.2145,-0.00
1407.736,1787664352781,5.7247,7.7750,2.2143,-0.00
1407.836,1787664352881,5.7247,7.8254,2.2142,-0.00
1407.936,1787664352981,5.7248,7.8813,2.2139,-0.00
1408.036,1787664353081,5.7248,7.9341,2.2137,-0.00
1408.136,1787664353181,5.7249,7.9833,2.2134,-0.00
1408.236,1787664353281,5.7249,8.0239,2.2132,-0.00
1408.336,1787664353382,5.7250,8.0873,2.2129,-0.00
1408.437,1787664353482,5.7251,8.1549,2.2126,-0.00
1408.537,1787664353582,5.7251,8.2261,2.2124,-0.00
1408.637,1787664353682,5.7252,8.2915,2.2122,-0.00
1408.737,1787664353782,5.7252,8.3594,2.2121,0.00
1408.837,1787664353882,5.7253,8.4251,2.2120,0.00
1408.937,1787664353982,5.7253,8.4884,2.2120,0.00
1409.037,1787664354082,5.7254,8.5341,2.2120,0.00
1409.137,1787664354183,5.7254,8.5601,2.2120,0.00
1409.238,1787664354283,5.7255,8.5996,2.2120,0.00
1409.338,1787664354383,5.7255,8.6343,2.2120,0.01
1409.438,1787664354483,5.7256,8.6871,2.2119,0.01
1409.538,1787664354583,5.7257,8.7395,2.2119,0.01
1409.638,1787664354683,5.7257,8.7934,2.2118,0.01
1409.738,1787664354783,5.7259,8.8423,2.2117,0.01
1409.839,1787664354884,5.7260,8.8927,2.2115,0.00
1409.939,1787664354984,5.7261,8.9194,2.2114,0.00
1410.039,1787664355084,5.7261,8.9420,2.2112,-0.00
1410.139,1787664355184,5.7262,8.9644,2.2111,-0.00
1410.239,1787664355284,5.7262,8.9801,2.2109,-0.00
1410.339,1787664355384,5.7263,9.0014,2.2106,-0.00
1410.439,1787664355485,5.7264,9.0176,2.2104,-0.01
1410.540,1787664355585,5.7264,9.0309,2.2102,-0.01
1410.640,1787664355685,5.7265,9.0417,2.2100,-0.01
1410.740,1787664355785,5.7265,9.0544,2.2098,-0.01
1410.841,1787664355886,5.7265,9.0661,2.2095,-0.01
1410.941,1787664355986,5.7265,9.0761,2.2093,-0.01
1411.041,1787664356086,5.7265,9.0827,2.2090,-0.01
1411.141,1787664356186,5.7265,9.0869,2.2089,-0.01
1411.241,1787664356286,5.7265,9.0886,2.2088,-0.01
1411.341,1787664356386,5.7264,9.0891,2.2087,-0.01
1411.441,1787664356486,5.7264,9.0879,2.2087,-0.01
1411.541,1787664356586,5.7263,9.0854,2.2087,-0.01
1411.641,1787664356686,5.7262,9.0812,2.2087,-0.01
1411.742,1787664356787,5.7261,9.0763,2.2087,-0.01
1411.842,1787664356887,5.7260,9.0708,2.2088,-0.01
1411.942,1787664356987,5.7259,9.0647,2.2088,-0.01
1412.042,1787664357087,5.7258,9.0609,2.2088,-0.01
1412.142,1787664357187,5.7257,9.0542,2.2089,-0.00
1412.242,1787664357287,5.7256,9.0476,2.2090,-0.00
1412.342,1787664357387,5.7254,9.0405,2.2091,-0.00
1412.443,1787664357488,5.7253,9.0355,2.2091,-0.00
1412.543,1787664357588,5.7251,9.0267,2.2092,-0.00
1412.643,1787664357688,5.7250,9.0213,2.2093,-0.00
1412.743,1787664357788,5.7248,9.0148,2.2093,-0.00
1412.843,1787664357888,5.7247,9.0081,2.2093,-0.00
1412.943,1787664357988,5.7245,9.0017,2.2094,-0.01
1413.043,1787664358088,5.7243,8.9964,2.2094,-0.01
1413.143,1787664358188,5.7242,8.9916,2.2094,-0.01
1413.243,1787664358289,5.7240,8.9862,2.2095,-0.01
1413.344,1787664358389,5.7238,8.9811,2.2095,-0.01
1413.444,1787664358489,5.7236,8.9759,2.2095,-0.02
1413.544,1787664358589,5.7235,8.9715,2.2095,-0.02
1413.644,1787664358689,5.7234,8.9676,2.2095,-0.02
1413.744,1787664358789,5.7233,8.9637,2.2095,-0.02
1413.844,1787664358889,5.7233,8.9601,2.2095,-0.02
1413.944,1787664358989,5.7233,8.9572,2.2095,-0.02
1414.044,1787664359089,5.7233,8.9551,2.2094,-0.02
1414.144,1787664359189,5.7233,8.9524,2.2094,-0.02
1414.245,1787664359290,5.7233,8.9509,2.2094,-0.02
1414.345,1787664359390,5.7234,8.9494,2.2093,-0.02
1414.445,1787664359490,5.7235,8.9481,2.2093,-0.02
1414.545,1787664359590,5.7235,8.9473,2.2093,-0.02
1414.645,1787664359690,5.7236,8.9467,2.2092,-0.02
1414.745,1787664359790,5.7237,8.9460,2.2092,-0.02
1414.845,1787664359890,5.7238,8.9456,2.2092,-0.02
1414.945,1787664359991,5.7238,8.9454,2.2091,-0.02
1415.046,1787664360091,5.7239,8.9454,2.2091,-0.02
1415.146,1787664360191,5.7240,8.9455,2.2090,-0.02
1415.246,1787664360291,5.7241,8.9457,2.2090,-0.02
1415.346,1787664360391,5.7243,8.9461,2.2090,-0.02
1415.446,1787664360492,5.7244,8.9465,2.2089,-0.02
1415.547,1787664360592,5.7244,8.9469,2.2089,-0.02
1415.647,1787664360692,5.7245,8.9477,2.2089,-0.02
1415.747,1787664360792,5.7246,8.9483,2.2089,-0.01
1415.847,1787664360892,5.7247,8.9490,2.2089,-0.01
1415.947,1787664360992,5.7247,8.9499,2.2090,-0.01
1416.048,1787664361093,5.7248,8.9507,2.2090,-0.01
1416.148,1787664361193,5.7249,8.9516,2.2090,-0.01
1416.248,1787664361293,5.7249,8.9525,2.2091,-0.01
1416.349,1787664361394,5.7250,8.9536,2.2091,-0.01
1416.449,1787664361494,5.7250,8.9545,2.2092,-0.01
1416.549,1787664361594,5.7251,8.9552,2.2093,-0.01
1416.649,1787664361694,5.7250,8.9561,2.2093,-0.01
1416.749,1787664361794,5.7250,8.9571,2.2094,-0.02
1416.849,1787664361894,5.7250,8.9580,2.2094,-0.02
1416.949,1787664361994,5.7251,8.9589,2.2095,-0.02
1417.050,1787664362095,5.7251,8.9598,2.2095,-0.02
1417.150,1787664362195,5.7251,8.9605,2.2095,-0.01
1417.250,1787664362295,5.7251,8.9613,2.2095,-0.01
1417.350,1787664362395,5.7251,8.9622,2.2095,-0.01
1417.450,1787664362495,5.7251,8.9631,2.2095,-0.01
1417.550,1787664362595,5.7251,8.9639,2.2095,-0.01
1417.650,1787664362695,5.7251,8.9646,2.2095,-0.01
1417.750,1787664362795,5.7251,8.9653,2.2095,-0.01
1417.851,1787664362896,5.7251,8.9659,2.2095,-0.01
1417.951,1787664362996,5.7251,8.9667,2.2094,-0.01
1418.051,1787664363097,5.7252,8.9673,2.2094,-0.01
1418.152,1787664363197,5.7252,8.9679,2.2094,-0.01
1418.252,1787664363297,5.7252,8.9687,2.2094,-0.00
1418.352,1787664363397,5.7252,8.9693,2.2094,-0.00
1418.452,1787664363497,5.7252,8.9698,2.2094,-0.00
1418.552,1787664363597,5.7252,8.9703,2.2094,-0.00
1418.652,1787664363697,5.7252,8.9709,2.2094,-0.00
1418.752,1787664363798,5.7253,8.9715,2.2094,-0.00
1418.853,1787664363898,5.7252,8.9720,2.2094,-0.00
1418.953,1787664363998,5.7252,8.9726,2.2094,-0.00
1419.053,1787664364098,5.7252,8.9732,2.2094,-0.01
1419.153,1787664364198,5.7252,8.9737,2.2094,-0.01
1419.253,1787664364298,5.7252,8.9744,2.2093,-0.01
1419.353,1787664364398,5.7253,8.9752,2.2087,-0.01
1419.453,1787664364498,5.7253,8.9759,2.2071,-0.01
1419.553,1787664364598,5.7253,8.9760,2.2047,-0.01
1419.653,1787664364699,5.7253,8.9759,2.2015,-0.01
1419.754,1787664364799,5.7252,8.9755,2.1974,-0.02
1419.854,1787664364899,5.7252,8.9749,2.1921,-0.02
1419.954,1787664364999,5.7252,8.9741,2.1857,-0.02
1420.054,1787664365099,5.7252,8.9731,2.1772,-0.02
1420.154,1787664365199,5.7251,8.9723,2.1707,-0.02
1420.254,1787664365299,5.7251,8.9715,2.1643,-0.02
1420.355,1787664365400,5.7251,8.9706,2.1559,-0.01
1420.455,1787664365500,5.7251,8.9697,2.1484,-0.01
1420.555,1787664365600,5.7252,8.9685,2.1366,-0.01
1420.655,1787664365700,5.7252,8.9675,2.1270,-0.01
1420.755,1787664365800,5.7252,8.9665,2.1158,-0.01
1420.855,1787664365900,5.7253,8.9657,2.1075,-0.00
1420.955,1787664366001,5.7253,8.9647,2.0956,-0.00
1421.056,1787664366101,5.7254,8.9639,2.0847,-0.00
1421.156,1787664366201,5.7255,8.9630,2.0714,-0.00
1421.256,1787664366301,5.7255,8.9623,2.0607,-0.00
1421.357,1787664366402,5.7256,8.9617,2.0483,-0.00
1421.457,1787664366502,5.7257,8.9612,2.0357,-0.00
1421.557,1787664366602,5.7258,8.9607,2.0214,-0.00
1421.657,1787664366702,5.7258,8.9603,2.0078,-0.00
1421.757,1787664366802,5.7259,8.9601,1.9956,-0.00
1421.857,1787664366902,5.7260,8.9599,1.9819,-0.00
1421.957,1787664367002,5.7260,8.9598,1.9680,-0.00
1422.057,1787664367102,5.7261,8.9598,1.9564,-0.00
1422.157,1787664367203,5.7263,8.9598,1.9401,-0.00
1422.258,1787664367303,5.7263,8.9599,1.9322,-0.00
1422.358,1787664367403,5.7264,8.9600,1.9196,-0.00
1422.458,1787664367503,5.7265,8.9603,1.9052,-0.00
1422.558,1787664367603,5.7266,8.9606,1.8924,-0.00
1422.658,1787664367703,5.7267,8.9610,1.8778,-0.00
1422.759,1787664367804,5.7268,8.9614,1.8631,-0.00
1422.859,1787664367904,5.7270,8.9619,1.8483,-0.00
1422.959,1787664368004,5.7271,8.9624,1.8342,-0.01
1423.059,1787664368104,5.7272,8.9629,1.8184,-0.01
1423.159,1787664368204,5.7273,8.9634,1.8068,-0.01
1423.259,1787664368304,5.7274,8.9639,1.7927,-0.01
1423.359,1787664368404,5.7275,8.9646,1.7769,-0.01
1423.460,1787664368505,5.7275,8.9653,1.7628,-0.01
1423.560,1787664368605,5.7276,8.9660,1.7478,-0.01
1423.660,1787664368705,5.7277,8.9666,1.7329,-0.01
1423.760,1787664368805,5.7278,8.9674,1.7164,-0.01
1423.860,1787664368905,5.7279,8.9679,1.7040,-0.01
1423.960,1787664369005,5.7280,8.9685,1.6891,-0.01
1424.060,1787664369105,5.7280,8.9692,1.6734,-0.01
1424.160,1787664369206,5.7281,8.9698,1.6594,-0.01
1424.261,1787664369306,5.7282,8.9703,1.6496,-0.01
1424.361,1787664369406,5.7282,8.9709,1.6355,-0.01
1424.461,1787664369506,5.7283,8.9715,1.6205,-0.01
1424.561,1787664369606,5.7284,8.9722,1.6046,-0.01
1424.661,1787664369706,5.7285,8.9728,1.5912,-0.01
1424.761,1787664369806,5.7285,8.9735,1.5735,-0.01
1424.861,1787664369906,5.7285,8.9741,1.5585,-0.01
1424.961,1787664370006,5.7285,8.9747,1.5444,-0.01
1425.061,1787664370107,5.7285,8.9752,1.5303,-0.01
1425.162,1787664370207,5.7285,8.9758,1.5153,-0.01
1425.262,1787664370308,5.7285,8.9764,1.5020,-0.01
1425.363,1787664370408,5.7285,8.9769,1.4887,-0.01
1425.463,1787664370508,5.7285,8.9775,1.4745,-0.01
1425.563,1787664370608,5.7286,8.9780,1.4603,-0.01
1425.663,1787664370708,5.7286,8.9787,1.4435,-0.01
1425.763,1787664370808,5.7285,8.9792,1.4292,-0.01
1425.863,1787664370908,5.7285,8.9798,1.4133,-0.01
1425.963,1787664371008,5.7285,8.9803,1.3998,-0.01
1426.063,1787664371108,5.7285,8.9807,1.3889,-0.01
1426.163,1787664371209,5.7285,8.9812,1.3727,-0.01
1426.264,1787664371309,5.7285,8.9816,1.3600,-0.01
1426.364,1787664371409,5.7285,8.9821,1.3447,-0.01
1426.465,1787664371510,5.7285,8.9825,1.3302,-0.01
1426.565,1787664371610,5.7285,8.9830,1.3115,-0.01
1426.665,1787664371710,5.7285,8.9835,1.2945,-0.01
1426.765,1787664371810,5.7285,8.9838,1.2810,-0.01
1426.865,1787664371910,5.7285,8.9841,1.2667,-0.01
1426.965,1787664372010,5.7286,8.9843,1.2532,-0.01
1427.066,1787664372111,5.7286,8.9846,1.2372,-0.01
1427.166,1787664372211,5.7286,8.9849,1.2246,-0.01
1427.266,1787664372311,5.7286,8.9851,1.2103,-0.01
1427.366,1787664372411,5.7287,8.9854,1.1951,-0.01
1427.467,1787664372512,5.7287,8.9857,1.1816,-0.01
1427.567,1787664372612,5.7288,8.9860,1.1673,-0.01
1427.667,1787664372712,5.7288,8.9863,1.1512,-0.01
1427.767,1787664372812,5.7288,8.9866,1.1359,-0.01
1427.867,1787664372912,5.7289,8.9868,1.1224,-0.01
1427.967,1787664373012,5.7290,8.9871,1.1072,-0.01
1428.067,1787664373113,5.7290,8.9873,1.0919,-0.01
1428.168,1787664373213,5.7291,8.9876,1.0759,-0.01
1428.268,1787664373313,5.7291,8.9878,1.0625,-0.01
1428.368,1787664373413,5.7292,8.9881,1.0440,-0.01
1428.468,1787664373513,5.7293,8.9883,1.0323,-0.01
1428.568,1787664373613,5.7293,8.9884,1.0190,-0.01
1428.668,1787664373713,5.7294,8.9887,1.0048,-0.01
1428.768,1787664373814,5.7295,8.9888,0.9906,-0.01
1428.869,1787664373914,5.7295,8.9890,0.9788,-0.01
1428.969,1787664374014,5.7296,8.9892,0.9644,-0.01
1429.069,1787664374114,5.7297,8.9893,0.9499,-0.01
1429.169,1787664374214,5.7298,8.9896,0.9329,-0.01
1429.269,1787664374314,5.7298,8.9897,0.9235,-0.01
1429.369,1787664374414,5.7299,8.9898,0.9124,-0.01
1429.471,1787664374516,5.7300,8.9900,0.8933,-0.01
1429.571,1787664374616,5.7301,8.9902,0.8785,-0.01
1429.671,1787664374716,5.7301,8.9904,0.8627,-0.01
1429.771,1787664374816,5.7302,8.9906,0.8488,-0.01
1429.871,1787664374916,5.7302,8.9908,0.8365,-0.01
1429.971,1787664375016,5.7302,8.9911,0.8217,-0.01
1430.071,1787664375116,5.7302,8.9914,0.8051,-0.01
1430.172,1787664375217,5.7302,8.9917,0.7851,-0.01
1430.272,1787664375317,5.7302,8.9920,0.7720,-0.01
1430.372,1787664375417,5.7301,8.9923,0.7581,-0.01
1430.472,1787664375517,5.7301,8.9926,0.7426,-0.01
1430.572,1787664375617,5.7301,8.9929,0.7296,-0.01
1430.672,1787664375717,5.7300,8.9932,0.7150,-0.01
1430.772,1787664375817,5.7300,8.9937,0.6988,-0.01
1430.873,1787664375918,5.7299,8.9941,0.6840,-0.01
1430.973,1787664376018,5.7299,8.9944,0.6716,-0.01
1431.073,1787664376118,5.7299,8.9948,0.6584,-0.01
1431.173,1787664376218,5.7298,8.9952,0.6463,-0.01
1431.273,1787664376318,5.7298,8.9954,0.6394,-0.01
1431.373,1787664376418,5.7298,8.9958,0.6289,-0.01
1431.473,1787664376518,5.7297,8.9962,0.6198,-0.01
1431.573,1787664376618,5.7297,8.9966,0.6106,-0.01
1431.673,1787664376719,5.7297,8.9969,0.6027,-0.01
1431.774,1787664376819,5.7297,8.9973,0.5955,-0.01
1431.874,1787664376919,5.7297,8.9976,0.5893,-0.01
1431.974,1787664377019,5.7297,8.9980,0.5831,-0.01
1432.074,1787664377119,5.7297,8.9983,0.5783,-0.01
1432.174,1787664377219,5.7297,8.9986,0.5740,-0.01
1432.274,1787664377319,5.7297,8.9998,0.5709,-0.02
1432.374,1787664377419,5.7297,9.0014,0.5699,-0.02
1432.474,1787664377519,5.7297,9.0030,0.5702,-0.02
1432.574,1787664377620,5.7297,9.0038,0.5711,-0.02
1432.675,1787664377720,5.7297,9.0030,0.5724,-0.02
1432.775,1787664377820,5.7298,9.0003,0.5739,-0.02
1432.875,1787664377920,5.7298,8.9950,0.5755,-0.02
1432.975,1787664378020,5.7298,8.9877,0.5769,-0.02
1433.075,1787664378120,5.7298,8.9751,0.5786,-0.02
1433.175,1787664378220,5.7298,8.9653,0.5796,-0.02
1433.275,1787664378320,5.7298,8.9501,0.5807,-0.02
1433.375,1787664378420,5.7298,8.9295,0.5819,-0.02
1433.475,1787664378520,5.7298,8.9080,0.5827,-0.02
1433.575,1787664378621,5.7298,8.8817,0.5834,-0.01
1433.676,1787664378721,5.7298,8.8520,0.5839,-0.01
1433.776,1787664378821,5.7298,8.8209,0.5842,-0.01
1433.876,1787664378921,5.7298,8.7890,0.5844,-0.02
1433.976,1787664379021,5.7298,8.7480,0.5845,-0.02
1434.076,1787664379121,5.7298,8.7009,0.5844,-0.02
1434.176,1787664379221,5.7298,8.6608,0.5842,-0.02
1434.276,1787664379321,5.7297,8.6266,0.5840,-0.02
1434.376,1787664379421,5.7297,8.5744,0.5837,-0.02
1434.476,1787664379522,5.7297,8.5344,0.5834,-0.02
1434.577,1787664379622,5.7297,8.4840,0.5830,-0.02
1434.677,1787664379722,5.7297,8.4255,0.5825,-0.02
1434.777,1787664379822,5.7296,8.3710,0.5821,-0.02
1434.877,1787664379922,5.7296,8.3181,0.5816,-0.02
1434.977,1787664380022,5.7296,8.2776,0.5812,-0.02
1435.077,1787664380122,5.7295,8.2400,0.5809,-0.02
1435.177,1787664380222,5.7295,8.1882,0.5805,-0.02
1435.277,1787664380323,5.7295,8.1532,0.5802,-0.02
1435.378,1787664380423,5.7295,8.0968,0.5797,-0.02
1435.478,1787664380523,5.7295,8.0430,0.5793,-0.02
1435.578,1787664380623,5.7295,7.9768,0.5788,-0.02
1435.678,1787664380723,5.7294,7.9167,0.5784,-0.02
1435.778,1787664380823,5.7294,7.8554,0.5779,-0.02
1435.878,1787664380923,5.7294,7.7855,0.5774,-0.02
1435.978,1787664381023,5.7295,7.7268,0.5769,-0.02
1436.078,1787664381123,5.7295,7.6559,0.5764,-0.02
1436.178,1787664381224,5.7295,7.6045,0.5761,-0.02
1436.279,1787664381324,5.7295,7.5649,0.5758,-0.02
1436.379,1787664381424,5.7295,7.5132,0.5755,-0.02
1436.479,1787664381524,5.7295,7.4775,0.5752,-0.02
1436.579,1787664381624,5.7295,7.4100,0.5748,-0.02
1436.680,1787664381725,5.7296,7.3221,0.5743,-0.02
1436.780,1787664381825,5.7296,7.2696,0.5740,-0.02
1436.880,1787664381925,5.7297,7.1962,0.5735,-0.02
1436.980,1787664382025,5.7297,7.1635,0.5734,-0.02
1437.080,1787664382125,5.7297,7.1103,0.5731,-0.02
1437.181,1787664382226,5.7297,7.0613,0.5728,-0.02
1437.281,1787664382326,5.7298,7.0125,0.5725,-0.02
1437.381,1787664382426,5.7298,6.9595,0.5723,-0.02
1437.481,1787664382526,5.7299,6.8862,0.5719,-0.02
1437.581,1787664382626,5.7299,6.8082,0.5716,-0.02
1437.681,1787664382726,5.7300,6.7378,0.5712,-0.02
1437.781,1787664382826,5.7300,6.6709,0.5709,-0.02
1437.881,1787664382926,5.7300,6.6038,0.5705,-0.01
1437.981,1787664383026,5.7300,6.5368,0.5702,-0.01
1438.081,1787664383127,5.7300,6.4616,0.5697,-0.01
1438.182,1787664383227,5.7300,6.3867,0.5694,-0.01
1438.282,1787664383327,5.7300,6.3453,0.5691,-0.01
1438.383,1787664383428,5.7300,6.2672,0.5687,-0.01
1438.483,1787664383528,5.7300,6.1977,0.5684,-0.01
1438.583,1787664383628,5.7300,6.1245,0.5680,-0.01
1438.683,1787664383728,5.7300,6.0556,0.5677,-0.01
1438.783,1787664383828,5.7300,6.0031,0.5674,-0.01
1438.883,1787664383928,5.7300,5.9353,0.5671,-0.01
1438.983,1787664384028,5.7300,5.8639,0.5667,-0.01
1439.083,1787664384128,5.7299,5.8167,0.5665,-0.01
1439.183,1787664384229,5.7299,5.7582,0.5662,-0.01
1439.284,1787664384329,5.7299,5.6922,0.5658,-0.01
1439.384,1787664384429,5.7298,5.6306,0.5655,-0.01
1439.484,1787664384529,5.7298,5.5653,0.5652,-0.01
1439.584,1787664384629,5.7298,5.5003,0.5650,-0.01
1439.684,1787664384729,5.7298,5.4355,0.5647,-0.02
1439.784,1787664384829,5.7298,5.3673,0.5644,-0.02
1439.884,1787664384929,5.7298,5.3034,0.5641,-0.02
1439.984,1787664385029,5.7298,5.2400,0.5638,-0.02
1440.084,1787664385129,5.7298,5.1918,0.5636,-0.02
1440.185,1787664385230,5.7297,5.1364,0.5634,-0.02
1440.285,1787664385330,5.7297,5.0887,0.5632,-0.01
1440.385,1787664385430,5.7297,5.0269,0.5630,-0.01
1440.485,1787664385530,5.7297,4.9797,0.5628,-0.01
1440.585,1787664385630,5.7297,4.9147,0.5625,-0.01
1440.685,1787664385730,5.7297,4.8604,0.5623,-0.01
1440.785,1787664385830,5.7296,4.7951,0.5621,-0.01
1440.885,1787664385930,5.7296,4.7369,0.5618,-0.01
1440.985,1787664386031,5.7296,4.6715,0.5615,-0.01
1441.086,1787664386131,5.7296,4.6171,0.5613,-0.01
1441.186,1787664386231,5.7296,4.5663,0.5611,-0.01
1441.286,1787664386331,5.7296,4.5337,0.5610,-0.01
1441.386,1787664386431,5.7296,4.4833,0.5608,-0.01
1441.486,1787664386531,5.7296,4.4401,0.5606,-0.01
1441.586,1787664386631,5.7296,4.3753,0.5603,-0.01
1441.686,1787664386731,5.7296,4.3137,0.5601,-0.01
1441.786,1787664386831,5.7296,4.2661,0.5599,-0.01
1441.886,1787664386932,5.7296,4.2072,0.5596,-0.01
1441.987,1787664387032,5.7296,4.1480,0.5594,-0.01
1442.087,1787664387132,5.7296,4.0847,0.5591,-0.01
1442.187,1787664387232,5.7296,4.0174,0.5588,-0.01
1442.287,1787664387332,5.7296,3.9874,0.5587,-0.01
1442.387,1787664387432,5.7296,3.9311,0.5585,-0.01
1442.487,1787664387532,5.7297,3.8599,0.5582,-0.01
1442.587,1787664387632,5.7297,3.7957,0.5580,-0.01
1442.687,1787664387733,5.7298,3.7235,0.5577,-0.01
1442.788,1787664387833,5.7298,3.6547,0.5574,-0.01
1442.888,1787664387933,5.7299,3.5934,0.5572,-0.01
1442.988,1787664388033,5.7299,3.5320,0.5569,-0.01
1443.088,1787664388133,5.7299,3.4709,0.5567,-0.01
1443.188,1787664388233,5.7299,3.4024,0.5564,-0.01
1443.288,1787664388333,5.7299,3.3341,0.5561,-0.01
1443.388,1787664388433,5.7299,3.2735,0.5559,-0.01
1443.488,1787664388533,5.7299,3.2168,0.5556,-0.01
1443.588,1787664388634,5.7298,3.1491,0.5553,-0.01
1443.689,1787664388734,5.7298,3.0855,0.5550,-0.01
1443.789,1787664388834,5.7297,3.0222,0.5548,-0.01
1443.889,1787664388934,5.7297,2.9555,0.5545,-0.01
1443.989,1787664389034,5.7296,2.8852,0.5542,-0.01
1444.089,1787664389134,5.7295,2.8156,0.5538,-0.01
1444.189,1787664389234,5.7295,2.7536,0.5535,-0.01
1444.289,1787664389334,5.7294,2.6956,0.5533,-0.01
1444.389,1787664389434,5.7293,2.6345,0.5530,-0.01
1444.489,1787664389534,5.7292,2.5667,0.5527,-0.01
1444.589,1787664389635,5.7291,2.5135,0.5524,-0.01
1444.690,1787664389735,5.7290,2.4499,0.5521,-0.01
1444.790,1787664389835,5.7290,2.3903,0.5519,-0.01
1444.890,1787664389935,5.7289,2.3309,0.5516,-0.01
1444.990,1787664390035,5.7288,2.2649,0.5513,-0.01
1445.090,1787664390135,5.7288,2.2094,0.5511,-0.01
1445.190,1787664390235,5.7287,2.1368,0.5508,-0.01
1445.290,1787664390335,5.7287,2.0886,0.5506,-0.01
1445.390,1787664390435,5.7286,2.0305,0.5504,-0.01
1445.491,1787664390536,5.7286,1.9624,0.5502,-0.01
1445.591,1787664390636,5.7285,1.9013,0.5500,-0.01
1445.691,1787664390736,5.7285,1.8437,0.5498,-0.01
1445.791,1787664390836,5.7284,1.7863,0.5496,-0.01
1445.891,1787664390936,5.7284,1.7392,0.5495,-0.01
1445.991,1787664391036,5.7283,1.6721,0.5493,-0.01
1446.091,1787664391136,5.7282,1.6120,0.5491,-0.01
1446.192,1787664391237,5.7282,1.5586,0.5489,-0.01
1446.292,1787664391337,5.7281,1.5151,0.5487,-0.01
1446.392,1787664391437,5.7281,1.4518,0.5485,-0.01
1446.492,1787664391537,5.7281,1.3916,0.5483,-0.01
1446.592,1787664391637,5.7280,1.3344,0.5481,-0.01
1446.692,1787664391738,5.7280,1.2737,0.5479,-0.01
1446.793,1787664391838,5.7280,1.2130,0.5477,-0.01
