t_s,wall_ms,x,y,z,yaw_deg
819.647,1787815288790,0.3345,9.0106,0.5085,-179.99
819.747,1787815288890,0.3344,9.0059,0.5085,-179.99
819.849,1787815288993,0.3344,9.0024,0.5086,-179.99
819.949,1787815289093,0.3343,8.9987,0.5086,-179.99
820.049,1787815289193,0.3343,8.9941,0.5086,-179.99
820.149,1787815289293,0.3342,8.9895,0.5086,-179.98
820.250,1787815289393,0.3341,8.9871,0.5086,-179.98
820.350,1787815289493,0.3340,8.9840,0.5087,-179.98
820.450,1787815289593,0.3339,8.9795,0.5087,-179.98
820.550,1787815289694,0.3338,8.9756,0.5087,-179.98
820.650,1787815289794,0.3337,8.9735,0.5087,-179.98
820.750,1787815289894,0.3336,8.9707,0.5087,-179.98
820.850,1787815289994,0.3335,8.9681,0.5088,-179.98
820.950,1787815290094,0.3334,8.9652,0.5088,-179.98
821.051,1787815290194,0.3333,8.9632,0.5088,-179.98
821.151,1787815290294,0.3332,8.9608,0.5088,-179.98
821.251,1787815290394,0.3331,8.9592,0.5089,-179.98
821.351,1787815290495,0.3330,8.9573,0.5089,-179.98
821.451,1787815290595,0.3329,8.9557,0.5089,-179.98
821.551,1787815290695,0.3328,8.9546,0.5089,-179.98
821.651,1787815290795,0.3327,8.9534,0.5089,-179.99
821.751,1787815290895,0.3326,8.9524,0.5090,-179.99
821.852,1787815290995,0.3325,8.9516,0.5090,-179.99
821.952,1787815291095,0.3324,8.9510,0.5090,-179.99
822.052,1787815291195,0.3323,8.9505,0.5091,-179.99
822.152,1787815291296,0.3322,8.9502,0.5091,-179.99
822.252,1787815291396,0.3322,8.9500,0.5091,-180.00
822.352,1787815291496,0.3321,8.9499,0.5091,-180.00
822.452,1787815291596,0.3321,8.9498,0.5092,-180.00
822.552,1787815291696,0.3321,8.9499,0.5092,-180.00
822.653,1787815291796,0.3320,8.9500,0.5093,-180.00
822.753,1787815291896,0.3320,8.9502,0.5093,-179.99
822.853,1787815291996,0.3320,8.9503,0.5093,-179.99
822.953,1787815292097,0.3320,8.9506,0.5093,-179.99
823.053,1787815292197,0.3320,8.9509,0.5094,-179.99
823.153,1787815292297,0.3320,8.9513,0.5094,-179.99
823.254,1787815292398,0.3320,8.9516,0.5094,-179.99
823.354,1787815292498,0.3319,8.9521,0.5094,-179.99
823.454,1787815292598,0.3319,8.9524,0.5094,-179.99
823.554,1787815292698,0.3319,8.9529,0.5094,-179.99
823.654,1787815292798,0.3319,8.9534,0.5094,-179.99
823.755,1787815292898,0.3319,8.9540,0.5094,-179.99
823.855,1787815292999,0.3319,8.9545,0.5094,-179.99
823.955,1787815293099,0.3319,8.9551,0.5094,-179.99
824.055,1787815293199,0.3319,8.9559,0.5094,-179.99
824.155,1787815293299,0.3318,8.9564,0.5094,-179.99
824.255,1787815293399,0.3319,8.9572,0.5094,-179.99
824.355,1787815293499,0.3319,8.9579,0.5094,-179.99
824.456,1787815293599,0.3318,8.9587,0.5094,-179.99
824.556,1787815293699,0.3318,8.9592,0.5093,-179.99
824.656,1787815293799,0.3318,8.9599,0.5093,-179.99
824.756,1787815293900,0.3318,8.9608,0.5093,-179.99
824.856,1787815294000,0.3318,8.9614,0.5093,-179.99
824.956,1787815294100,0.3318,8.9622,0.5093,-179.99
825.056,1787815294200,0.3318,8.9628,0.5093,-179.99
825.157,1787815294300,0.3318,8.9635,0.5093,-179.99
825.257,1787815294400,0.3317,8.9640,0.5094,-179.99
825.358,1787815294501,0.3317,8.9645,0.5094,-179.99
825.458,1787815294601,0.3317,8.9652,0.5095,-179.99
825.558,1787815294701,0.3317,8.9657,0.5096,-179.99
825.658,1787815294802,0.3317,8.9667,0.5104,-179.99
825.758,1787815294902,0.3317,8.9674,0.5118,-179.99
825.858,1787815295002,0.3317,8.9678,0.5145,-179.99
825.958,1787815295102,0.3317,8.9677,0.5172,-179.99
826.058,1787815295202,0.3318,8.9673,0.5217,-179.99
826.158,1787815295302,0.3318,8.9668,0.5266,-179.99
826.259,1787815295402,0.3318,8.9661,0.5317,-179.99
826.359,1787815295502,0.3318,8.9653,0.5379,-179.99
826.459,1787815295603,0.3318,8.9647,0.5429,-179.99
826.559,1787815295703,0.3318,8.9635,0.5512,-179.99
826.659,1787815295803,0.3318,8.9625,0.5593,-179.99
826.759,1787815295903,0.3318,8.9612,0.5692,-179.99
826.859,1787815296003,0.3318,8.9597,0.5802,-179.99
826.959,1787815296103,0.3318,8.9586,0.5892,-179.99
827.060,1787815296203,0.3318,8.9575,0.5985,-179.99
827.160,1787815296303,0.3318,8.9564,0.6080,-179.99
827.260,1787815296403,0.3319,8.9551,0.6193,-179.99
827.360,1787815296504,0.3319,8.9538,0.6309,-179.99
827.460,1787815296604,0.3319,8.9530,0.6391,-179.99
827.560,1787815296704,0.3319,8.9519,0.6513,-179.99
827.661,1787815296804,0.3319,8.9508,0.6654,-179.99
827.761,1787815296904,0.3318,8.9501,0.6750,-179.99
827.861,1787815297004,0.3318,8.9491,0.6896,-179.99
827.961,1787815297105,0.3318,8.9487,0.6978,-179.99
828.061,1787815297205,0.3318,8.9480,0.7119,-179.99
828.161,1787815297305,0.3317,8.9476,0.7212,-179.99
828.261,1787815297405,0.3317,8.9471,0.7349,-179.99
828.361,1787815297505,0.3316,8.9467,0.7488,-179.99
828.461,1787815297605,0.3316,8.9465,0.7585,-179.99
828.562,1787815297705,0.3316,8.9464,0.7736,-179.99
828.662,1787815297805,0.3315,8.9464,0.7871,-179.99
828.762,1787815297905,0.3315,8.9464,0.8007,-179.99
828.862,1787815298006,0.3314,8.9466,0.8143,-179.99
828.962,1787815298106,0.3314,8.9467,0.8272,-179.99
829.062,1787815298206,0.3313,8.9470,0.8428,-179.99
829.162,1787815298306,0.3313,8.9473,0.8547,-179.99
829.263,1787815298406,0.3312,8.9478,0.8695,-179.99
829.363,1787815298506,0.3312,8.9481,0.8797,-179.99
829.463,1787815298607,0.3312,8.9486,0.8947,-179.99
829.563,1787815298707,0.3312,8.9491,0.9089,-179.98
829.663,1787815298807,0.3312,8.9497,0.9231,-179.98
829.763,1787815298907,0.3312,8.9503,0.9364,-179.98
829.863,1787815299007,0.3311,8.9509,0.9507,-179.98
829.964,1787815299107,0.3312,8.9518,0.9678,-179.98
830.064,1787815299207,0.3312,8.9526,0.9839,-179.98
830.164,1787815299307,0.3312,8.9531,0.9943,-179.98
830.264,1787815299408,0.3312,8.9539,1.0094,-179.98
830.364,1787815299508,0.3312,8.9545,1.0208,-179.99
830.464,1787815299608,0.3312,8.9552,1.0352,-179.99
830.564,1787815299708,0.3312,8.9559,1.0485,-179.99
830.664,1787815299808,0.3312,8.9566,1.0610,-179.99
830.764,1787815299908,0.3312,8.9574,1.0754,-179.99
830.865,1787815300008,0.3312,8.9581,1.0899,-179.99
830.965,1787815300108,0.3312,8.9589,1.1045,-179.99
831.065,1787815300209,0.3312,8.9594,1.1152,-179.99
831.165,1787815300309,0.3313,8.9602,1.1309,-179.99
831.265,1787815300409,0.3313,8.9607,1.1407,-179.99
831.366,1787815300509,0.3313,8.9613,1.1535,-179.99
831.466,1787815300609,0.3313,8.9618,1.1635,-179.99
831.566,1787815300710,0.3313,8.9624,1.1765,-179.99
831.666,1787815300810,0.3313,8.9629,1.1856,-179.99
831.766,1787815300910,0.3313,8.9636,1.2010,-179.99
831.866,1787815301010,0.3313,8.9640,1.2114,-179.99
831.966,1787815301110,0.3314,8.9647,1.2262,-179.99
832.067,1787815301210,0.3314,8.9652,1.2378,-179.99
832.167,1787815301310,0.3314,8.9658,1.2518,-179.99
832.267,1787815301411,0.3314,8.9661,1.2593,-179.99
832.367,1787815301511,0.3315,8.9667,1.2724,-179.99
832.467,1787815301611,0.3315,8.9672,1.2867,-179.99
832.567,1787815301711,0.3315,8.9678,1.3001,-179.99
832.668,1787815301811,0.3315,8.9684,1.3158,-179.99
832.768,1787815301911,0.3316,8.9689,1.3283,-179.99
832.868,1787815302012,0.3316,8.9696,1.3464,-179.99
832.968,1787815302112,0.3317,8.9702,1.3635,-180.00
833.068,1787815302212,0.3317,8.9708,1.3804,-180.00
833.168,1787815302312,0.3318,8.9715,1.3972,-180.00
833.268,1787815302412,0.3318,8.9719,1.4106,-180.00
833.369,1787815302512,0.3319,8.9725,1.4240,-180.00
833.469,1787815302612,0.3319,8.9730,1.4373,-180.00
833.569,1787815302713,0.3320,8.9736,1.4528,-180.00
833.669,1787815302813,0.3320,8.9742,1.4684,-180.00
833.769,1787815302913,0.3321,8.9748,1.4840,-180.00
833.869,1787815303013,0.3321,8.9752,1.4961,-180.00
833.970,1787815303113,0.3322,8.9757,1.5083,-180.00
834.070,1787815303213,0.3323,8.9762,1.5227,-180.00
834.170,1787815303313,0.3323,8.9769,1.5405,-180.00
834.270,1787815303414,0.3324,8.9774,1.5561,-180.00
834.370,1787815303514,0.3325,8.9779,1.5673,-180.00
834.470,1787815303614,0.3326,8.9785,1.5851,-180.00
834.570,1787815303714,0.3327,8.9790,1.5973,-180.00
834.671,1787815303814,0.3328,8.9796,1.6162,-180.00
834.771,1787815303914,0.3328,8.9800,1.6262,-180.00
834.871,1787815304014,0.3329,8.9805,1.6427,-180.00
834.971,1787815304114,0.3329,8.9809,1.6549,-180.00
835.071,1787815304215,0.3330,8.9816,1.6737,-180.00
835.171,1787815304315,0.3331,8.9822,1.6936,-180.00
835.272,1787815304415,0.3331,8.9826,1.7068,-180.00
835.372,1787815304515,0.3332,8.9831,1.7221,-180.00
835.472,1787815304615,0.3332,8.9836,1.7362,-180.00
835.572,1787815304716,0.3332,8.9839,1.7481,-180.00
835.672,1787815304816,0.3332,8.9844,1.7643,-180.00
835.772,1787815304916,0.3333,8.9849,1.7816,-180.00
835.872,1787815305016,0.3333,8.9853,1.7925,-180.00
835.972,1787815305116,0.3334,8.9859,1.8130,-179.99
836.073,1787815305216,0.3334,8.9863,1.8248,-179.99
836.173,1787815305316,0.3334,8.9866,1.8366,-179.99
836.273,1787815305416,0.3334,8.9871,1.8528,-179.99
836.373,1787815305517,0.3334,8.9876,1.8700,-179.99
836.473,1787815305617,0.3334,8.9879,1.8829,-179.99
836.573,1787815305717,0.3334,8.9883,1.8968,-179.99
836.673,1787815305817,0.3334,8.9887,1.9086,-179.99
836.773,1787815305917,0.3333,8.9891,1.9237,-179.99
836.874,1787815306017,0.3333,8.9896,1.9420,-179.99
836.974,1787815306117,0.3332,8.9900,1.9571,-179.99
837.074,1787815306218,0.3332,8.9905,1.9762,-179.99
837.174,1787815306318,0.3331,8.9911,1.9935,-179.99
837.274,1787815306418,0.3331,8.9915,2.0071,-180.00
837.374,1787815306518,0.3331,8.9919,2.0208,-180.00
837.474,1787815306618,0.3330,8.9924,2.0345,-180.00
837.574,1787815306718,0.3330,8.9928,2.0441,-180.00
837.674,1787815306818,0.3330,8.9933,2.0561,-180.00
837.775,1787815306918,0.3330,8.9937,2.0664,-180.00
837.875,1787815307018,0.3329,8.9943,2.0778,-180.00
837.975,1787815307119,0.3329,8.9946,2.0843,-180.00
838.075,1787815307219,0.3328,8.9950,2.0930,-180.00
838.175,1787815307319,0.3327,8.9954,2.1010,-180.00
838.276,1787815307419,0.3326,8.9957,2.1070,-180.00
838.376,1787815307520,0.3326,8.9961,2.1138,-180.00
838.476,1787815307620,0.3325,8.9964,2.1196,-180.00
838.576,1787815307720,0.3324,8.9967,2.1250,-180.00
838.677,1787815307820,0.3323,8.9969,2.1300,180.00
838.777,1787815307920,0.3322,8.9972,2.1343,180.00
838.877,1787815308021,0.3320,8.9974,2.1391,180.00
838.977,1787815308121,0.3320,8.9975,2.1412,180.00
839.077,1787815308221,0.3318,8.9978,2.1453,180.00
839.177,1787815308321,0.3317,8.9979,2.1476,180.00
839.278,1787815308421,0.3316,8.9981,2.1513,179.99
839.378,1787815308522,0.3315,8.9982,2.1538,179.99
839.478,1787815308622,0.3314,8.9983,2.1561,180.00
839.578,1787815308722,0.3313,8.9985,2.1586,180.00
839.678,1787815308822,0.3312,8.9985,2.1609,180.00
839.779,1787815308922,0.3311,8.9986,2.1636,180.00
839.879,1787815309022,0.3309,8.9987,2.1656,180.00
839.979,1787815309122,0.3308,8.9989,2.1675,180.00
840.079,1787815309223,0.3307,8.9989,2.1687,-180.00
840.179,1787815309323,0.3306,8.9990,2.1707,-180.00
840.279,1787815309423,0.3305,8.9991,2.1722,-180.00
840.380,1787815309524,0.3305,8.9992,2.1739,-180.00
840.480,1787815309624,0.3304,8.9993,2.1756,-180.00
840.580,1787815309724,0.3303,8.9993,2.1767,-180.00
840.681,1787815309824,0.3302,8.9994,2.1784,-180.00
840.781,1787815309924,0.3302,8.9995,2.1795,-180.00
840.881,1787815310025,0.3301,8.9995,2.1806,-180.00
840.981,1787815310125,0.3300,8.9996,2.1818,-179.99
841.081,1787815310225,0.3299,8.9996,2.1828,-179.99
841.181,1787815310325,0.3299,8.9997,2.1840,-180.00
841.281,1787815310425,0.3299,8.9997,2.1851,-180.00
841.382,1787815310525,0.3299,8.9998,2.1861,-180.00
841.482,1787815310625,0.3299,8.9998,2.1869,-180.00
841.582,1787815310726,0.3299,8.9998,2.1879,-180.00
841.682,1787815310826,0.3300,8.9999,2.1889,-180.00
841.782,1787815310926,0.3300,8.9999,2.1894,-180.00
841.882,1787815311026,0.3301,9.0000,2.1902,-180.00
841.982,1787815311126,0.3301,9.0000,2.1906,-180.00
842.083,1787815311226,0.3301,9.0001,2.1913,-180.00
842.183,1787815311326,0.3301,9.0001,2.1918,-180.00
842.283,1787815311426,0.3302,9.0002,2.1925,-180.00
842.383,1787815311527,0.3302,9.0002,2.1930,-180.00
842.483,1787815311627,0.3303,9.0003,2.1937,-180.00
842.583,1787815311727,0.3304,9.0003,2.1942,-180.00
842.683,1787815311827,0.3305,9.0004,2.1949,-180.00
842.783,1787815311927,0.3305,9.0005,2.1955,-180.00
842.883,1787815312027,0.3306,9.0005,2.1960,-180.00
842.984,1787815312127,0.3306,9.0006,2.1965,-180.00
843.084,1787815312227,0.3307,9.0006,2.1969,-180.00
843.184,1787815312328,0.3308,9.0006,2.1973,-179.99
843.284,1787815312428,0.3308,9.0007,2.1977,-179.99
843.384,1787815312528,0.3309,9.0007,2.1982,-179.99
843.484,1787815312628,0.3310,9.0008,2.1986,-179.99
843.584,1787815312728,0.3310,9.0009,2.1991,-179.99
843.684,1787815312828,0.3311,9.0010,2.1995,-179.99
843.784,1787815312928,0.3311,9.0010,2.1998,-179.99
843.885,1787815313028,0.3312,9.0011,2.2003,-179.99
843.985,1787815313128,0.3312,9.0012,2.2006,-179.99
844.085,1787815313228,0.3312,9.0013,2.2009,-179.99
844.185,1787815313329,0.3312,9.0013,2.2012,-179.99
844.285,1787815313429,0.3312,9.0014,2.2014,-179.99
844.385,1787815313529,0.3312,9.0014,2.2016,-179.99
844.485,1787815313629,0.3313,9.0015,2.2019,-179.99
844.586,1787815313729,0.3313,9.0016,2.2022,-179.99
844.686,1787815313829,0.3313,9.0017,2.2024,-179.99
844.786,1787815313929,0.3313,9.0018,2.2027,-179.99
844.886,1787815314030,0.3313,9.0018,2.2029,-179.99
844.986,1787815314130,0.3313,9.0019,2.2031,-179.99
845.086,1787815314230,0.3313,9.0020,2.2032,-179.99
845.186,1787815314330,0.3313,9.0021,2.2035,-179.99
845.286,1787815314430,0.3313,9.0021,2.2037,-179.99
845.387,1787815314530,0.3313,9.0022,2.2039,-179.99
845.487,1787815314630,0.3313,9.0023,2.2041,-179.99
845.587,1787815314731,0.3313,9.0024,2.2043,-179.99
845.687,1787815314831,0.3313,9.0025,2.2045,-179.99
845.787,1787815314931,0.3312,9.0026,2.2046,-179.99
845.887,1787815315031,0.3312,9.0027,2.2048,-179.99
845.988,1787815315131,0.3312,9.0027,2.2050,-179.99
846.088,1787815315231,0.3312,9.0028,2.2052,-179.99
846.188,1787815315332,0.3312,9.0029,2.2053,-179.99
846.288,1787815315432,0.3312,9.0030,2.2054,-179.99
846.389,1787815315532,0.3312,9.0031,2.2056,-179.99
846.489,1787815315632,0.3312,9.0032,2.2057,-179.99
846.589,1787815315732,0.3313,9.0032,2.2058,-179.99
846.689,1787815315833,0.3313,9.0033,2.2060,-179.99
846.790,1787815315934,0.3313,9.0039,2.2061,-179.99
846.890,1787815316034,0.3313,9.0051,2.2062,-179.99
846.991,1787815316134,0.3314,9.0069,2.2062,-179.99
847.091,1787815316234,0.3314,9.0080,2.2063,-179.99
847.191,1787815316334,0.3315,9.0082,2.2063,-179.99
847.291,1787815316435,0.3315,9.0072,2.2064,-179.99
847.391,1787815316535,0.3316,9.0039,2.2065,-179.99
847.491,1787815316635,0.3317,8.9992,2.2066,-179.99
847.591,1787815316735,0.3317,8.9945,2.2066,-179.99
847.691,1787815316835,0.3317,8.9870,2.2067,-179.99
847.792,1787815316935,0.3318,8.9784,2.2069,-179.99
847.892,1787815317035,0.3318,8.9653,2.2070,-179.99
847.992,1787815317135,0.3319,8.9535,2.2071,-179.99
848.092,1787815317235,0.3319,8.9377,2.2073,-179.99
848.192,1787815317336,0.3320,8.9208,2.2074,-179.99
848.292,1787815317436,0.3320,8.8954,2.2075,-179.99
848.392,1787815317536,0.3320,8.8716,2.2075,-179.99
848.493,1787815317636,0.3320,8.8472,2.2075,-179.99
848.593,1787815317736,0.3321,8.8250,2.2075,-179.99
848.693,1787815317837,0.3320,8.8057,2.2075,-179.99
848.793,1787815317937,0.3320,8.7809,2.2075,-179.99
848.893,1787815318037,0.3320,8.7523,2.2075,-179.98
848.993,1787815318137,0.3320,8.7375,2.2075,-179.98
849.093,1787815318237,0.3320,8.7011,2.2076,-179.98
849.196,1787815318340,0.3320,8.6737,2.2076,-179.98
849.296,1787815318440,0.3320,8.6420,2.2076,-179.98
849.396,1787815318540,0.3320,8.6086,2.2076,-179.98
849.496,1787815318640,0.3319,8.5769,2.2076,-179.98
849.597,1787815318740,0.3318,8.5164,2.2075,-179.98
849.697,1787815318840,0.3318,8.4590,2.2074,-179.98
849.797,1787815318941,0.3317,8.4214,2.2073,-179.98
849.897,1787815319041,0.3317,8.3747,2.2071,-179.98
849.998,1787815319141,0.3316,8.3347,2.2069,-179.98
850.098,1787815319241,0.3316,8.2855,2.2068,-179.97
850.198,1787815319341,0.3315,8.2266,2.2066,-179.97
850.298,1787815319442,0.3314,8.1834,2.2065,-179.97
850.398,1787815319542,0.3314,8.1126,2.2063,-179.97
850.498,1787815319642,0.3313,8.0765,2.2062,-179.97
850.598,1787815319742,0.3312,8.0074,2.2060,-179.97
850.698,1787815319842,0.3312,7.9605,2.2059,-179.97
850.799,1787815319942,0.3311,7.8937,2.2057,-179.97
850.899,1787815320042,0.3310,7.8208,2.2056,-179.97
850.999,1787815320143,0.3309,7.7467,2.2054,-179.97
851.099,1787815320243,0.3308,7.6816,2.2053,-179.97
851.199,1787815320343,0.3307,7.6107,2.2051,-179.97
851.299,1787815320443,0.3306,7.5187,2.2050,-179.97
851.399,1787815320543,0.3304,7.4467,2.2049,-179.97
851.499,1787815320643,0.3303,7.3642,2.2048,-179.97
851.600,1787815320743,0.3302,7.3073,2.2048,-179.97
851.700,1787815320843,0.3301,7.2352,2.2047,-179.97
851.800,1787815320944,0.3299,7.1428,2.2047,-179.97
851.900,1787815321044,0.3298,7.0815,2.2047,-179.97
852.000,1787815321144,0.3296,6.9950,2.2047,-179.97
852.100,1787815321244,0.3296,6.9445,2.2047,-179.97
852.200,1787815321344,0.3294,6.8642,2.2047,-179.97
852.300,1787815321444,0.3293,6.7993,2.2047,-179.97
852.401,1787815321544,0.3292,6.7252,2.2048,-179.97
852.501,1787815321644,0.3290,6.6664,2.2048,-179.97
852.601,1787815321744,0.3289,6.6033,2.2048,-179.98
852.701,1787815321845,0.3287,6.5120,2.2049,-179.98
852.801,1787815321945,0.3285,6.4453,2.2049,-179.98
852.901,1787815322045,0.3283,6.3697,2.2049,-179.98
853.001,1787815322145,0.3281,6.2994,2.2050,-179.98
853.101,1787815322245,0.3279,6.2344,2.2050,-179.98
853.201,1787815322345,0.3277,6.1611,2.2050,-179.98
853.302,1787815322445,0.3275,6.1022,2.2051,-179.98
853.402,1787815322545,0.3274,6.0350,2.2051,-179.98
853.502,1787815322645,0.3272,5.9686,2.2051,-179.98
853.602,1787815322746,0.3270,5.8984,2.2052,-179.98
853.702,1787815322846,0.3267,5.8204,2.2052,-179.99
853.802,1787815322946,0.3265,5.7559,2.2053,-179.99
853.902,1787815323046,0.3264,5.7006,2.2053,-179.99
854.002,1787815323146,0.3262,5.6331,2.2053,-179.99
854.102,1787815323246,0.3260,5.5747,2.2054,-179.99
854.203,1787815323347,0.3259,5.5127,2.2054,-179.99
854.303,1787815323447,0.3258,5.4841,2.2054,-179.99
854.403,1787815323547,0.3255,5.4151,2.2054,-179.99
854.503,1787815323647,0.3254,5.3709,2.2054,-179.99
854.604,1787815323747,0.3252,5.3070,2.2055,-179.99
854.704,1787815323848,0.3251,5.2513,2.2055,-179.99
854.804,1787815323948,0.3249,5.1997,2.2055,-179.99
854.904,1787815324048,0.3248,5.1640,2.2056,-179.99
855.004,1787815324148,0.3246,5.0966,2.2056,-179.99
855.104,1787815324248,0.3245,5.0331,2.2057,-179.99
855.205,1787815324348,0.3243,4.9654,2.2057,-180.00
855.305,1787815324449,0.3241,4.9015,2.2058,-180.00
855.405,1787815324549,0.3240,4.8615,2.2058,-180.00
855.505,1787815324649,0.3238,4.7936,2.2059,-180.00
855.606,1787815324749,0.3236,4.7298,2.2059,-180.00
855.706,1787815324849,0.3234,4.6659,2.2059,-180.00
855.806,1787815324949,0.3233,4.6100,2.2060,-179.99
855.906,1787815325050,0.3231,4.5540,2.2060,-179.99
856.006,1787815325150,0.3230,4.5020,2.2060,-179.99
856.106,1787815325250,0.3228,4.4381,2.2060,-179.99
856.206,1787815325350,0.3226,4.3784,2.2060,-179.99
856.306,1787815325450,0.3224,4.3067,2.2061,-179.99
856.407,1787815325550,0.3222,4.2549,2.2061,-179.99
856.507,1787815325650,0.3221,4.1991,2.2061,-179.99
856.607,1787815325750,0.3219,4.1235,2.2061,-179.99
856.707,1787815325851,0.3217,4.0718,2.2062,-180.00
856.807,1787815325951,0.3215,4.0161,2.2062,-180.00
856.907,1787815326051,0.3214,3.9644,2.2062,-180.00
857.007,1787815326151,0.3212,3.9010,2.2062,-180.00
857.107,1787815326251,0.3210,3.8456,2.2062,-180.00
857.208,1787815326351,0.3208,3.7862,2.2063,-180.00
857.308,1787815326451,0.3206,3.7189,2.2063,-180.00
857.408,1787815326552,0.3205,3.6794,2.2063,-180.00
857.508,1787815326652,0.3203,3.6282,2.2064,-180.00
857.608,1787815326752,0.3202,3.5810,2.2064,-180.00
857.708,1787815326852,0.3200,3.5143,2.2065,-180.00
857.808,1787815326952,0.3198,3.4709,2.2065,-180.00
857.909,1787815327052,0.3196,3.4040,2.2066,-180.00
858.009,1787815327152,0.3194,3.3407,2.2066,-180.00
858.109,1787815327252,0.3192,3.2851,2.2067,-180.00
858.210,1787815327354,0.3190,3.2172,2.2067,-180.00
858.311,1787815327455,0.3188,3.1492,2.2068,-180.00
858.411,1787815327555,0.3187,3.1012,2.2069,-180.00
858.511,1787815327655,0.3185,3.0413,2.2069,-180.00
858.611,1787815327755,0.3183,2.9855,2.2070,-180.00
858.711,1787815327855,0.3181,2.9138,2.2071,-180.00
858.812,1787815327955,0.3179,2.8619,2.2071,-180.00
858.912,1787815328055,0.3177,2.8021,2.2072,-180.00
859.012,1787815328156,0.3176,2.7301,2.2073,-180.00
859.112,1787815328256,0.3175,2.6941,2.2073,-180.00
859.212,1787815328356,0.3174,2.6302,2.2073,-180.00
859.312,1787815328456,0.3173,2.5823,2.2073,-180.00
859.412,1787815328556,0.3172,2.5186,2.2074,-180.00
859.513,1787815328656,0.3171,2.4628,2.2074,-180.00
859.613,1787815328756,0.3171,2.3991,2.2074,-180.00
859.713,1787815328856,0.3170,2.3432,2.2074,-180.00
859.813,1787815328957,0.3170,2.2872,2.2073,-180.00
859.913,1787815329057,0.3169,2.2192,2.2073,-180.00
860.013,1787815329157,0.3169,2.1752,2.2073,-180.00
860.113,1787815329257,0.3169,2.1073,2.2073,-180.00
860.213,1787815329357,0.3169,2.0394,2.2073,-180.00
860.313,1787815329457,0.3169,1.9833,2.2073,-180.00
860.414,1787815329557,0.3169,1.9192,2.2073,-180.00
860.514,1787815329657,0.3169,1.8631,2.2073,-180.00
860.614,1787815329758,0.3170,1.7991,2.2073,180.00
860.714,1787815329858,0.3170,1.7351,2.2073,180.00
860.814,1787815329958,0.3170,1.6872,2.2073,180.00
860.914,1787815330058,0.3170,1.6155,2.2073,180.00
861.015,1787815330158,0.3170,1.5558,2.2073,180.00
861.115,1787815330258,0.3171,1.5002,2.2073,180.00
861.215,1787815330359,0.3171,1.4326,2.2073,180.00
861.315,1787815330459,0.3171,1.3969,2.2073,179.99
861.415,1787815330559,0.3172,1.3255,2.2073,179.99
861.515,1787815330659,0.3172,1.2820,2.2073,179.99
861.615,1787815330759,0.3172,1.2229,2.2074,179.99
861.716,1787815330859,0.3173,1.1717,2.2074,179.99
861.816,1787815330959,0.3173,1.1048,2.2074,179.99
861.916,1787815331059,0.3173,1.0375,2.2075,180.00
862.016,1787815331160,0.3173,0.9820,2.2075,180.00
862.116,1787815331260,0.3173,0.9104,2.2075,180.00
862.216,1787815331360,0.3173,0.8427,2.2076,180.00
862.317,1787815331460,0.3173,0.7790,2.2076,179.99
862.417,1787815331561,0.3173,0.7193,2.2076,179.99
862.517,1787815331661,0.3172,0.6598,2.2076,179.99
862.617,1787815331761,0.3172,0.6044,2.2077,179.99
862.717,1787815331861,0.3171,0.5452,2.2077,179.99
862.817,1787815331961,0.3170,0.5020,2.2077,179.99
862.918,1787815332062,0.3169,0.4354,2.2077,179.99
863.018,1787815332162,0.3168,0.3728,2.2077,179.99
863.118,1787815332262,0.3167,0.3141,2.2077,179.99
863.218,1787815332362,0.3166,0.2554,2.2077,179.99
863.319,1787815332462,0.3164,0.2046,2.2077,179.99
863.419,1787815332562,0.3163,0.1421,2.2077,179.99
863.519,1787815332662,0.3161,0.0875,2.2077,179.99
863.620,1787815332763,0.3160,0.0329,2.2077,179.99
863.720,1787815332864,0.3158,-0.0256,2.2077,179.99
863.820,1787815332964,0.3156,-0.0879,2.2077,179.99
863.920,1787815333064,0.3154,-0.1503,2.2077,179.99
864.020,1787815333164,0.3152,-0.2051,2.2077,179.99
864.120,1787815333264,0.3150,-0.2599,2.2077,179.99
864.221,1787815333365,0.3147,-0.3304,2.2077,179.99
864.321,1787815333465,0.3146,-0.3696,2.2077,179.99
864.421,1787815333565,0.3143,-0.4440,2.2077,179.99
864.521,1787815333665,0.3142,-0.4754,2.2077,179.99
864.622,1787815333765,0.3140,-0.5379,2.2077,179.99
864.722,1787815333865,0.3138,-0.5847,2.2077,179.99
864.822,1787815333965,0.3136,-0.6628,2.2077,179.99
864.922,1787815334066,0.3134,-0.7217,2.2077,179.99
865.022,1787815334166,0.3132,-0.7771,2.2078,179.99
865.122,1787815334266,0.3130,-0.8445,2.2078,179.99
865.222,1787815334366,0.3129,-0.8882,2.2078,179.99
865.323,1787815334466,0.3128,-0.9437,2.2078,179.99
865.423,1787815334566,0.3126,-0.9911,2.2078,179.99
865.523,1787815334667,0.3125,-1.0663,2.2078,179.99
865.623,1787815334767,0.3123,-1.1337,2.2078,179.99
865.723,1787815334867,0.3122,-1.1935,2.2078,179.99
865.823,1787815334967,0.3120,-1.2495,2.2078,179.99
865.923,1787815335067,0.3120,-1.2895,2.2078,179.99
866.023,1787815335167,0.3119,-1.3533,2.2079,179.99
866.124,1787815335267,0.3117,-1.4290,2.2079,179.99
866.224,1787815335367,0.3116,-1.5007,2.2079,179.98
866.324,1787815335468,0.3115,-1.5688,2.2079,179.99
